title,url,HITId,whole,part,jj,result1,worker1,result2,worker2,result3,worker3
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3ZQX1VYFTC4Q2C7KBMPV08B7ZYMO87,dish,edge,white,probably,A1VNV1899K7L05,probably,A1A3CN8H5HXTSN,unrelated,A25UZQENK9A4PL
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,38VTL6WC49CJ98SKJBRQQFZIBIL5YY,truck,hood,white,unrelated,A1VNV1899K7L05,guaranteed,A25UZQENK9A4PL,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,38VTL6WC49CJ98SKJBRQQFZIBIL5YY,truck,hood,open,unrelated,A1VNV1899K7L05,unrelated,A25UZQENK9A4PL,unrelated,A1A3CN8H5HXTSN
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,38VTL6WC49CJ98SKJBRQQFZIBIL5YY,truck,hood,old,probably,A1VNV1899K7L05,guaranteed,A25UZQENK9A4PL,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3PGQRAZX01JKFAQVV74YJQ9AP2SYSS,elephant,ear,young,guaranteed,A1A3CN8H5HXTSN,guaranteed,ASW9MABLSXSPK,guaranteed,A1I4ATPNZBOA16
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3PGQRAZX01JKFAQVV74YJQ9AP2SYSS,elephant,ear,gold,guaranteed,A1A3CN8H5HXTSN,guaranteed,ASW9MABLSXSPK,unrelated,A1I4ATPNZBOA16
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3PGQRAZX01JKFAQVV74YJQ9AP2SYSS,elephant,ear,red,guaranteed,A1A3CN8H5HXTSN,guaranteed,ASW9MABLSXSPK,unrelated,A1I4ATPNZBOA16
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3R6RZGK0XEB0727ZP293UDTHO6MVYU,tablet,screen,blank,guaranteed,A25UZQENK9A4PL,guaranteed,A26GE78G0GIQJC,guaranteed,AZAPOAN6T6QFW
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3R6RZGK0XEB0727ZP293UDTHO6MVYU,tablet,screen,white,impossible,A25UZQENK9A4PL,unlikely,A26GE78G0GIQJC,unrelated,AZAPOAN6T6QFW
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3R6RZGK0XEB0727ZP293UDTHO6MVYU,tablet,screen,wooden,impossible,A25UZQENK9A4PL,impossible,A26GE78G0GIQJC,impossible,AZAPOAN6T6QFW
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3B623HUYJ3P504ZDI364KDL8WNQ8SP,orange,inside,orange,guaranteed,A30NX5HEQGGFPP,guaranteed,A2VFH95BVFIU5K,guaranteed,A2DNSD743W4OC2
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3B623HUYJ3P504ZDI364KDL8WNQ8SP,orange,inside,deep,guaranteed,A30NX5HEQGGFPP,guaranteed,A2VFH95BVFIU5K,pjj-nonsense,A2DNSD743W4OC2
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3B623HUYJ3P504ZDI364KDL8WNQ8SP,orange,inside,round,unrelated,A30NX5HEQGGFPP,guaranteed,A2VFH95BVFIU5K,guaranteed,A2DNSD743W4OC2
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3B623HUYJ3P504ZDI364KDL8WNQ8SP,orange,inside,pale,unrelated,A30NX5HEQGGFPP,probably,A2VFH95BVFIU5K,guaranteed,A2DNSD743W4OC2
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3B623HUYJ3P504ZDI364KDL8WNQ8SP,orange,inside,shiny,probably,A30NX5HEQGGFPP,unrelated,A2VFH95BVFIU5K,wjj-nonsense,A2DNSD743W4OC2
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3B623HUYJ3P504ZDI364KDL8WNQ8SP,orange,inside,bright,probably,A30NX5HEQGGFPP,guaranteed,A2VFH95BVFIU5K,wjj-nonsense,A2DNSD743W4OC2
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,38LRF35D5KVZEKLBVR688XVL1YJ3U8,chin,hair,white,probably,A30NX5HEQGGFPP,probably,A25UZQENK9A4PL,unrelated,A26GE78G0GIQJC
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,38LRF35D5KVZEKLBVR688XVL1YJ3U8,chin,hair,prominent,unrelated,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL,unrelated,A26GE78G0GIQJC
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,38LRF35D5KVZEKLBVR688XVL1YJ3U8,chin,hair,pointed,probably,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL,unrelated,A26GE78G0GIQJC
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,38LRF35D5KVZEKLBVR688XVL1YJ3U8,chin,hair,long,unrelated,A30NX5HEQGGFPP,unrelated,A25UZQENK9A4PL,unrelated,A26GE78G0GIQJC
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,38LRF35D5KVZEKLBVR688XVL1YJ3U8,chin,hair,strong,unrelated,A30NX5HEQGGFPP,unrelated,A25UZQENK9A4PL,unrelated,A26GE78G0GIQJC
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,371DNNCG4316F4CS73BUUIHUY648TE,locomotive,steam,ordinary,probably,A25UZQENK9A4PL,probably,A26GE78G0GIQJC,impossible,ASW9MABLSXSPK
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,371DNNCG4316F4CS73BUUIHUY648TE,locomotive,steam,old,unrelated,A25UZQENK9A4PL,impossible,A26GE78G0GIQJC,impossible,ASW9MABLSXSPK
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,371DNNCG4316F4CS73BUUIHUY648TE,locomotive,steam,american,guaranteed,A25UZQENK9A4PL,guaranteed,A26GE78G0GIQJC,impossible,ASW9MABLSXSPK
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,371DNNCG4316F4CS73BUUIHUY648TE,locomotive,steam,red,unrelated,A25UZQENK9A4PL,unlikely,A26GE78G0GIQJC,impossible,ASW9MABLSXSPK
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3E9VAUV7BVDGFE41E7I7YQF43WMAY9,elephant,neck,young,guaranteed,A25UZQENK9A4PL,guaranteed,A2DNSD743W4OC2,guaranteed,A23OWTM4N480J
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3E9VAUV7BVDGFE41E7I7YQF43WMAY9,elephant,neck,red,guaranteed,A25UZQENK9A4PL,guaranteed,A2DNSD743W4OC2,guaranteed,A23OWTM4N480J
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3WUVMVA7OA2GK4E6ATKQCXO69QQAZ0,mug,logo,white,impossible,A25UZQENK9A4PL,impossible,A1A3CN8H5HXTSN,unlikely,A2DNSD743W4OC2
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,31KPKEKW49CO1TD8CD7U195Q91SB04,man,sandal,poor,unrelated,A25UZQENK9A4PL,impossible,A23OWTM4N480J,pjj-nonsense,A30NX5HEQGGFPP
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3LXX8KJXPV8QGHQUGEV9046IJ44O9W,woman,necklace,poor,impossible,A1VNV1899K7L05,unrelated,A25UZQENK9A4PL,unrelated,A1A3CN8H5HXTSN
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3LXX8KJXPV8QGHQUGEV9046IJ44O9W,woman,necklace,beautiful,unrelated,A1VNV1899K7L05,unrelated,A25UZQENK9A4PL,unrelated,A1A3CN8H5HXTSN
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3QGTX7BCHO1JEY2PFXT94M8KHCP5ZP,airplane,light,light,pjj-nonsense,A25UZQENK9A4PL,unrelated,A18RMWE4BKHG6R,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3QGTX7BCHO1JEY2PFXT94M8KHCP5ZP,airplane,light,conventional,guaranteed,A25UZQENK9A4PL,guaranteed,A18RMWE4BKHG6R,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3QGTX7BCHO1JEY2PFXT94M8KHCP5ZP,airplane,light,private,guaranteed,A25UZQENK9A4PL,guaranteed,A18RMWE4BKHG6R,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3QGTX7BCHO1JEY2PFXT94M8KHCP5ZP,airplane,light,white,unrelated,A25UZQENK9A4PL,unrelated,A18RMWE4BKHG6R,unrelated,A1A3CN8H5HXTSN
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3QGTX7BCHO1JEY2PFXT94M8KHCP5ZP,airplane,light,american,guaranteed,A25UZQENK9A4PL,unrelated,A18RMWE4BKHG6R,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3QGTX7BCHO1JEY2PFXT94M8KHCP5ZP,airplane,light,commercial,guaranteed,A25UZQENK9A4PL,unrelated,A18RMWE4BKHG6R,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3SX4X51T8Z84L00Z8K99WZH2PMMOAB,zebra,stripe,true,guaranteed,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL,guaranteed,A2VFH95BVFIU5K
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3SX4X51T8Z84L00Z8K99WZH2PMMOAB,zebra,stripe,black,guaranteed,A30NX5HEQGGFPP,probably,A25UZQENK9A4PL,probably,A2VFH95BVFIU5K
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3WGCNLZJKE7HNFWAMS20A4C0HEA1D4,sign,s,positive,pjj-nonsense,A1VNV1899K7L05,pjj-nonsense,A25UZQENK9A4PL,guaranteed,A18RMWE4BKHG6R
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3WGCNLZJKE7HNFWAMS20A4C0HEA1D4,sign,s,negative,pjj-nonsense,A1VNV1899K7L05,guaranteed,A25UZQENK9A4PL,guaranteed,A18RMWE4BKHG6R
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3WGCNLZJKE7HNFWAMS20A4C0HEA1D4,sign,s,black,unrelated,A1VNV1899K7L05,impossible,A25UZQENK9A4PL,impossible,A18RMWE4BKHG6R
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3WGCNLZJKE7HNFWAMS20A4C0HEA1D4,sign,s,sure,pjj-nonsense,A1VNV1899K7L05,guaranteed,A25UZQENK9A4PL,guaranteed,A18RMWE4BKHG6R
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3LB1BGHFL1VLUA3AK79OTV5WRL6YTH,woman,gun,poor,unrelated,A1A3CN8H5HXTSN,impossible,A2VFH95BVFIU5K,impossible,ASW9MABLSXSPK
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3LB1BGHFL1VLUA3AK79OTV5WRL6YTH,woman,gun,beautiful,unrelated,A1A3CN8H5HXTSN,unrelated,A2VFH95BVFIU5K,impossible,ASW9MABLSXSPK
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3LB1BGHFL1VLUA3AK79OTV5WRL6YTH,woman,gun,elderly,impossible,A1A3CN8H5HXTSN,impossible,A2VFH95BVFIU5K,impossible,ASW9MABLSXSPK
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,32CXT5U14F2LFHRH7814ZE3WHKB8U5,ceiling,tile,white,guaranteed,A25UZQENK9A4PL,probably,A23OWTM4N480J,guaranteed,A26GE78G0GIQJC
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,32CXT5U14F2LFHRH7814ZE3WHKB8U5,ceiling,tile,flat,guaranteed,A25UZQENK9A4PL,probably,A23OWTM4N480J,guaranteed,A26GE78G0GIQJC
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3DW3BNF1GGHLSWGHCYB9V05FVRK8VU,cup,side,empty,guaranteed,A25UZQENK9A4PL,guaranteed,A30NX5HEQGGFPP,impossible,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3DW3BNF1GGHLSWGHCYB9V05FVRK8VU,cup,side,hot,probably,A25UZQENK9A4PL,guaranteed,A30NX5HEQGGFPP,probably,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3DW3BNF1GGHLSWGHCYB9V05FVRK8VU,cup,side,silver,guaranteed,A25UZQENK9A4PL,probably,A30NX5HEQGGFPP,probably,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3DW3BNF1GGHLSWGHCYB9V05FVRK8VU,cup,side,plastic,guaranteed,A25UZQENK9A4PL,guaranteed,A30NX5HEQGGFPP,probably,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3DW3BNF1GGHLSWGHCYB9V05FVRK8VU,cup,side,blue,guaranteed,A25UZQENK9A4PL,probably,A30NX5HEQGGFPP,probably,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3YGE63DIN7WGPWBJ743QONIBJ29W04,person,eyebrow,human,guaranteed,A1VNV1899K7L05,guaranteed,A1A3CN8H5HXTSN,probably,A25UZQENK9A4PL
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,306996CF6VJO8IYQ8WBUFEO0ETYB17,giraffe,shadow,young,unrelated,A30NX5HEQGGFPP,impossible,A2VFH95BVFIU5K,impossible,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,306996CF6VJO8IYQ8WBUFEO0ETYB17,giraffe,shadow,brown,unlikely,A30NX5HEQGGFPP,impossible,A2VFH95BVFIU5K,unlikely,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,306996CF6VJO8IYQ8WBUFEO0ETYB17,giraffe,shadow,tall,guaranteed,A30NX5HEQGGFPP,impossible,A2VFH95BVFIU5K,probably,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3S4TINXCCZM94A5REY95RA18747OB6,bird,spot,dead,guaranteed,A25UZQENK9A4PL,guaranteed,A1A3CN8H5HXTSN,impossible,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3S4TINXCCZM94A5REY95RA18747OB6,bird,spot,white,impossible,A25UZQENK9A4PL,unrelated,A1A3CN8H5HXTSN,unlikely,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3S4TINXCCZM94A5REY95RA18747OB6,bird,spot,beautiful,unrelated,A25UZQENK9A4PL,probably,A1A3CN8H5HXTSN,unlikely,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3S4TINXCCZM94A5REY95RA18747OB6,bird,spot,old,guaranteed,A25UZQENK9A4PL,guaranteed,A1A3CN8H5HXTSN,guaranteed,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3NI0WFPPI8FIVHWDGMQMQTJYV0H60E,toothbrush,handle,soft,unrelated,A25UZQENK9A4PL,impossible,A2DNSD743W4OC2,unrelated,A26GE78G0GIQJC
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3NI0WFPPI8FIVHWDGMQMQTJYV0H60E,toothbrush,handle,white,probably,A25UZQENK9A4PL,probably,A2DNSD743W4OC2,unrelated,A26GE78G0GIQJC
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3NI0WFPPI8FIVHWDGMQMQTJYV0H60E,toothbrush,handle,stiff,unrelated,A25UZQENK9A4PL,guaranteed,A2DNSD743W4OC2,unrelated,A26GE78G0GIQJC
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3NI0WFPPI8FIVHWDGMQMQTJYV0H60E,toothbrush,handle,old,guaranteed,A25UZQENK9A4PL,guaranteed,A2DNSD743W4OC2,guaranteed,A26GE78G0GIQJC
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3HY86PZXPXHMFLAAINDKGMULHQB1EX,cow,hair,dead,guaranteed,A25UZQENK9A4PL,guaranteed,A26GE78G0GIQJC,guaranteed,A23OWTM4N480J
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3HY86PZXPXHMFLAAINDKGMULHQB1EX,cow,hair,white,probably,A25UZQENK9A4PL,probably,A26GE78G0GIQJC,unrelated,A23OWTM4N480J
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3HY86PZXPXHMFLAAINDKGMULHQB1EX,cow,hair,old,guaranteed,A25UZQENK9A4PL,unlikely,A26GE78G0GIQJC,guaranteed,A23OWTM4N480J
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3ZURAPD287MELZA6DYXQY4FLTRQ1FF,horse,harness,old,unrelated,A25UZQENK9A4PL,unrelated,A2VFH95BVFIU5K,unrelated,A1SNC8UL8YFRH5
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3ZURAPD287MELZA6DYXQY4FLTRQ1FF,horse,harness,black,unrelated,A25UZQENK9A4PL,unrelated,A2VFH95BVFIU5K,unrelated,A1SNC8UL8YFRH5
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3X2YVV51PT3GWLW13N7Q2S1LOUFW17,container,lid,closed,guaranteed,A25UZQENK9A4PL,probably,A30NX5HEQGGFPP,guaranteed,A140YQGGW69QK0
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3X2YVV51PT3GWLW13N7Q2S1LOUFW17,container,lid,airtight,guaranteed,A25UZQENK9A4PL,probably,A30NX5HEQGGFPP,guaranteed,A140YQGGW69QK0
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3X2YVV51PT3GWLW13N7Q2S1LOUFW17,container,lid,sealed,guaranteed,A25UZQENK9A4PL,probably,A30NX5HEQGGFPP,guaranteed,A140YQGGW69QK0
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3X2YVV51PT3GWLW13N7Q2S1LOUFW17,container,lid,empty,impossible,A25UZQENK9A4PL,nonsense,A30NX5HEQGGFPP,pjj-nonsense,A140YQGGW69QK0
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3X2YVV51PT3GWLW13N7Q2S1LOUFW17,container,lid,white,probably,A25UZQENK9A4PL,probably,A30NX5HEQGGFPP,unrelated,A140YQGGW69QK0
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3X2YVV51PT3GWLW13N7Q2S1LOUFW17,container,lid,suitable,guaranteed,A25UZQENK9A4PL,guaranteed,A30NX5HEQGGFPP,guaranteed,A140YQGGW69QK0
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3X2YVV51PT3GWLW13N7Q2S1LOUFW17,container,lid,plastic,guaranteed,A25UZQENK9A4PL,guaranteed,A30NX5HEQGGFPP,probably,A140YQGGW69QK0
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3ZTE0JGGCDRSEFXXSY502U7QPP7OCD,tower,bell,round,probably,A25UZQENK9A4PL,unrelated,A1VNV1899K7L05,unrelated,ASW9MABLSXSPK
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3ZTE0JGGCDRSEFXXSY502U7QPP7OCD,tower,bell,high,guaranteed,A25UZQENK9A4PL,probably,A1VNV1899K7L05,guaranteed,ASW9MABLSXSPK
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3ZTE0JGGCDRSEFXXSY502U7QPP7OCD,tower,bell,white,unrelated,A25UZQENK9A4PL,unrelated,A1VNV1899K7L05,unrelated,ASW9MABLSXSPK
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3ZTE0JGGCDRSEFXXSY502U7QPP7OCD,tower,bell,old,probably,A25UZQENK9A4PL,unrelated,A1VNV1899K7L05,probably,ASW9MABLSXSPK
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3ZTE0JGGCDRSEFXXSY502U7QPP7OCD,tower,bell,tall,guaranteed,A25UZQENK9A4PL,unrelated,A1VNV1899K7L05,unlikely,ASW9MABLSXSPK
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3M4KL7H8KUMI26HVC5UM4Y280SN61H,wall,mirror,high,probably,A2DNSD743W4OC2,unrelated,A26GE78G0GIQJC,unlikely,A2VFH95BVFIU5K
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3M4KL7H8KUMI26HVC5UM4Y280SN61H,wall,mirror,white,unlikely,A2DNSD743W4OC2,unrelated,A26GE78G0GIQJC,impossible,A2VFH95BVFIU5K
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3OEWW2KGQIA2J73BSU0BM0P8APJODD,cabin,door,lonely,guaranteed,A25UZQENK9A4PL,guaranteed,A1A3CN8H5HXTSN,pjj-nonsense,A26GE78G0GIQJC
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3OEWW2KGQIA2J73BSU0BM0P8APJODD,cabin,door,wooden,probably,A25UZQENK9A4PL,guaranteed,A1A3CN8H5HXTSN,probably,A26GE78G0GIQJC
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3OEWW2KGQIA2J73BSU0BM0P8APJODD,cabin,door,forward,guaranteed,A25UZQENK9A4PL,guaranteed,A1A3CN8H5HXTSN,pjj-nonsense,A26GE78G0GIQJC
