title,url,HITId,whole,part,jj,result1,worker1,result2,worker2,result3,worker3
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3LEG2HW4UEMLAKS2W2X43NPQLSU2FD,sidewalk,sign,white,unrelated,A30NX5HEQGGFPP,unlikely,A25UZQENK9A4PL,unrelated,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3LEG2HW4UEMLAKS2W2X43NPQLSU2FD,sidewalk,sign,public,guaranteed,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL,guaranteed,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3LEG2HW4UEMLAKS2W2X43NPQLSU2FD,sidewalk,sign,wooden,unrelated,A30NX5HEQGGFPP,unrelated,A25UZQENK9A4PL,wjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3LEG2HW4UEMLAKS2W2X43NPQLSU2FD,sidewalk,sign,wide,unrelated,A30NX5HEQGGFPP,unrelated,A25UZQENK9A4PL,unrelated,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3LEG2HW4UEMLAKS2W2X43NPQLSU2FD,sidewalk,sign,concrete,impossible,A30NX5HEQGGFPP,impossible,A25UZQENK9A4PL,unlikely,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3PR3LXCWSEYDAQ4MH5I5JHXBV3ZX9Q,room,toilet,empty,guaranteed,A30NX5HEQGGFPP,unrelated,AVLZVLVL2X60,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3PR3LXCWSEYDAQ4MH5I5JHXBV3ZX9Q,room,toilet,private,guaranteed,A30NX5HEQGGFPP,guaranteed,AVLZVLVL2X60,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3YKP7CX6G1E2J4DSXCS3GOFDHAO7BG,path,curb,straight,guaranteed,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL,probably,A1X3P33ODFD8OI
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3YKP7CX6G1E2J4DSXCS3GOFDHAO7BG,path,curb,long,guaranteed,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL,guaranteed,A1X3P33ODFD8OI
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3YKP7CX6G1E2J4DSXCS3GOFDHAO7BG,path,curb,free,guaranteed,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL,pjj-nonsense,A1X3P33ODFD8OI
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3YKP7CX6G1E2J4DSXCS3GOFDHAO7BG,path,curb,narrow,unrelated,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL,probably,A1X3P33ODFD8OI
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,359AP8GAGFJLT95YBCOYR8LVZVO7CN,bus,screen,old,probably,AVLZVLVL2X60,probably,A1A3CN8H5HXTSN,probably,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,359AP8GAGFJLT95YBCOYR8LVZVO7CN,bus,screen,public,guaranteed,AVLZVLVL2X60,guaranteed,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,359AP8GAGFJLT95YBCOYR8LVZVO7CN,bus,screen,crowded,probably,AVLZVLVL2X60,probably,A1A3CN8H5HXTSN,impossible,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,359AP8GAGFJLT95YBCOYR8LVZVO7CN,bus,screen,black,unlikely,AVLZVLVL2X60,unrelated,A1A3CN8H5HXTSN,impossible,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,359AP8GAGFJLT95YBCOYR8LVZVO7CN,bus,screen,external,wjj-nonsense,AVLZVLVL2X60,unrelated,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,359AP8GAGFJLT95YBCOYR8LVZVO7CN,bus,screen,colorful,unlikely,AVLZVLVL2X60,unlikely,A1A3CN8H5HXTSN,impossible,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,33W1NHWFYGKLZ0DFGTB772EYXA0ZTP,chandelier,shade,crystal,probably,A30NX5HEQGGFPP,probably,A25UZQENK9A4PL,unlikely,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,33W1NHWFYGKLZ0DFGTB772EYXA0ZTP,chandelier,shade,white,probably,A30NX5HEQGGFPP,unrelated,A25UZQENK9A4PL,probably,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,33W1NHWFYGKLZ0DFGTB772EYXA0ZTP,chandelier,shade,massive,unlikely,A30NX5HEQGGFPP,probably,A25UZQENK9A4PL,unlikely,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,33W1NHWFYGKLZ0DFGTB772EYXA0ZTP,chandelier,shade,huge,unlikely,A30NX5HEQGGFPP,probably,A25UZQENK9A4PL,unlikely,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,33W1NHWFYGKLZ0DFGTB772EYXA0ZTP,chandelier,shade,enormous,unlikely,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL,unlikely,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,33W1NHWFYGKLZ0DFGTB772EYXA0ZTP,chandelier,shade,magnificent,guaranteed,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL,probably,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3B623HUYJ3P504ZDI364KDL8WIFS8O,wing,tip,broken,unrelated,A30NX5HEQGGFPP,probably,AVLZVLVL2X60,unrelated,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3B623HUYJ3P504ZDI364KDL8WIFS8O,wing,tip,extreme,probably,A30NX5HEQGGFPP,pjj-nonsense,AVLZVLVL2X60,unrelated,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3B623HUYJ3P504ZDI364KDL8WIFS8O,wing,tip,white,probably,A30NX5HEQGGFPP,probably,AVLZVLVL2X60,probably,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3B623HUYJ3P504ZDI364KDL8WIFS8O,wing,tip,liberal,pjj-nonsense,A30NX5HEQGGFPP,pjj-nonsense,AVLZVLVL2X60,pjj-nonsense,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,32L724R85KJ1CIVYZ8E12XABCUDPID,zebra,blacktail,true,guaranteed,A1A3CN8H5HXTSN,guaranteed,AZAPOAN6T6QFW,pjj-nonsense,A1I4ATPNZBOA16
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3WYZV0QBFICWYJJJFPW1ANS1J32XB0,hut,roof,brown,probably,A1A3CN8H5HXTSN,unrelated,A30NX5HEQGGFPP,unrelated,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3WYZV0QBFICWYJJJFPW1ANS1J32XB0,hut,roof,thatched,guaranteed,A1A3CN8H5HXTSN,probably,A30NX5HEQGGFPP,pjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3WYZV0QBFICWYJJJFPW1ANS1J32XB0,hut,roof,old,guaranteed,A1A3CN8H5HXTSN,probably,A30NX5HEQGGFPP,probably,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3WYZV0QBFICWYJJJFPW1ANS1J32XB0,hut,roof,wooden,probably,A1A3CN8H5HXTSN,probably,A30NX5HEQGGFPP,probably,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3WYZV0QBFICWYJJJFPW1ANS1J32XB0,hut,roof,miserable,unrelated,A1A3CN8H5HXTSN,pjj-nonsense,A30NX5HEQGGFPP,pjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3WYZV0QBFICWYJJJFPW1ANS1J32XB0,hut,roof,rude,impossible,A1A3CN8H5HXTSN,pjj-nonsense,A30NX5HEQGGFPP,pjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3UUSLRKAUK2VY1BCB8J9BE3DKV07DN,painting,flower,original,guaranteed,A1A3CN8H5HXTSN,unrelated,A25UZQENK9A4PL,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3UUSLRKAUK2VY1BCB8J9BE3DKV07DN,painting,flower,chinese,probably,A1A3CN8H5HXTSN,probably,A25UZQENK9A4PL,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3UUSLRKAUK2VY1BCB8J9BE3DKV07DN,painting,flower,white,unlikely,A1A3CN8H5HXTSN,unrelated,A25UZQENK9A4PL,probably,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3UUSLRKAUK2VY1BCB8J9BE3DKV07DN,painting,flower,historical,probably,A1A3CN8H5HXTSN,guaranteed,A25UZQENK9A4PL,probably,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3D1TUISJWHZE4N3UGUDVC3XAKB5UIE,train,flag,long,unlikely,A30NX5HEQGGFPP,probably,AVLZVLVL2X60,unrelated,AZAPOAN6T6QFW
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3D1TUISJWHZE4N3UGUDVC3XAKB5UIE,train,flag,regular,pjj-nonsense,A30NX5HEQGGFPP,probably,AVLZVLVL2X60,unrelated,AZAPOAN6T6QFW
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3D1TUISJWHZE4N3UGUDVC3XAKB5UIE,train,flag,red,unrelated,A30NX5HEQGGFPP,unrelated,AVLZVLVL2X60,unrelated,AZAPOAN6T6QFW
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3HXK2V1N4JEROKOX7M3ML8P2M7U2GC,watch,face,careful,pjj-nonsense,A30NX5HEQGGFPP,impossible,A1A3CN8H5HXTSN,pjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3HXK2V1N4JEROKOX7M3ML8P2M7U2GC,watch,face,vigilant,pjj-nonsense,A30NX5HEQGGFPP,impossible,A1A3CN8H5HXTSN,pjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3HXK2V1N4JEROKOX7M3ML8P2M7U2GC,watch,face,white,probably,A30NX5HEQGGFPP,probably,A1A3CN8H5HXTSN,unrelated,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3HXK2V1N4JEROKOX7M3ML8P2M7U2GC,watch,face,silver,probably,A30NX5HEQGGFPP,unrelated,A1A3CN8H5HXTSN,unrelated,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3HXK2V1N4JEROKOX7M3ML8P2M7U2GC,watch,face,close,guaranteed,A30NX5HEQGGFPP,guaranteed,A1A3CN8H5HXTSN,pjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3HXK2V1N4JEROKOX7M3ML8P2M7U2GC,watch,face,strict,pjj-nonsense,A30NX5HEQGGFPP,wjj-nonsense,A1A3CN8H5HXTSN,pjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3HXK2V1N4JEROKOX7M3ML8P2M7U2GC,watch,face,sharp,unlikely,A30NX5HEQGGFPP,guaranteed,A1A3CN8H5HXTSN,pjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3D06DR5224IGLXFNV4UW4VSXUHXMAA,ground,edge,white,guaranteed,AVLZVLVL2X60,probably,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3D06DR5224IGLXFNV4UW4VSXUHXMAA,ground,edge,sandy,probably,AVLZVLVL2X60,probably,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3D06DR5224IGLXFNV4UW4VSXUHXMAA,ground,edge,firm,guaranteed,AVLZVLVL2X60,probably,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3D06DR5224IGLXFNV4UW4VSXUHXMAA,ground,edge,dry,guaranteed,AVLZVLVL2X60,probably,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3D06DR5224IGLXFNV4UW4VSXUHXMAA,ground,edge,open,unlikely,AVLZVLVL2X60,probably,A30NX5HEQGGFPP,pjj-nonsense,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3G4VVJO6PYFSIDLMZBZDFDPO4Y2PKO,airplane,window,light,unrelated,A30NX5HEQGGFPP,guaranteed,A1A3CN8H5HXTSN,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3G4VVJO6PYFSIDLMZBZDFDPO4Y2PKO,airplane,window,white,impossible,A30NX5HEQGGFPP,unlikely,A1A3CN8H5HXTSN,impossible,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3G4VVJO6PYFSIDLMZBZDFDPO4Y2PKO,airplane,window,conventional,probably,A30NX5HEQGGFPP,guaranteed,A1A3CN8H5HXTSN,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3G4VVJO6PYFSIDLMZBZDFDPO4Y2PKO,airplane,window,american,guaranteed,A30NX5HEQGGFPP,guaranteed,A1A3CN8H5HXTSN,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3G4VVJO6PYFSIDLMZBZDFDPO4Y2PKO,airplane,window,private,guaranteed,A30NX5HEQGGFPP,guaranteed,A1A3CN8H5HXTSN,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,34D9ZRXCYQTJJSSSF1QIG4R3M6FSAS,bus,mirror,old,probably,A30NX5HEQGGFPP,probably,A1X3P33ODFD8OI,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,34D9ZRXCYQTJJSSSF1QIG4R3M6FSAS,bus,mirror,public,guaranteed,A30NX5HEQGGFPP,pjj-nonsense,A1X3P33ODFD8OI,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,34D9ZRXCYQTJJSSSF1QIG4R3M6FSAS,bus,mirror,crowded,impossible,A30NX5HEQGGFPP,pjj-nonsense,A1X3P33ODFD8OI,impossible,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,34D9ZRXCYQTJJSSSF1QIG4R3M6FSAS,bus,mirror,black,impossible,A30NX5HEQGGFPP,unrelated,A1X3P33ODFD8OI,unrelated,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,34D9ZRXCYQTJJSSSF1QIG4R3M6FSAS,bus,mirror,external,guaranteed,A30NX5HEQGGFPP,wjj-nonsense,A1X3P33ODFD8OI,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,301KG0KX9BK5OGJ8RSL468131772HB,she,hair,her,wjj-nonsense,A2DNSD743W4OC2,guaranteed,A25UZQENK9A4PL,guaranteed,AZAPOAN6T6QFW
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,301KG0KX9BK5OGJ8RSL468131772HB,she,hair,beautiful,probably,A2DNSD743W4OC2,guaranteed,A25UZQENK9A4PL,probably,AZAPOAN6T6QFW
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3KWGG5KP6I14ECCLFIQNAQILUKIMCC,shelter,roof,temporary,unlikely,AVLZVLVL2X60,guaranteed,A25UZQENK9A4PL,impossible,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3KWGG5KP6I14ECCLFIQNAQILUKIMCC,shelter,roof,safe,guaranteed,AVLZVLVL2X60,guaranteed,A25UZQENK9A4PL,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3KWGG5KP6I14ECCLFIQNAQILUKIMCC,shelter,roof,adequate,guaranteed,AVLZVLVL2X60,guaranteed,A25UZQENK9A4PL,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3KWGG5KP6I14ECCLFIQNAQILUKIMCC,shelter,roof,friendly,pjj-nonsense,AVLZVLVL2X60,pjj-nonsense,A25UZQENK9A4PL,pjj-nonsense,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3UL5XDRDNBI4U21267TWR2BGIY8580,giraffe,dot,brown,guaranteed,AVLZVLVL2X60,probably,A30NX5HEQGGFPP,probably,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3UL5XDRDNBI4U21267TWR2BGIY8580,giraffe,dot,young,guaranteed,AVLZVLVL2X60,guaranteed,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,34KYK9TV2Q7O22XKLFQEBFB94O0SBN,building,name,original,probably,AVLZVLVL2X60,probably,A30NX5HEQGGFPP,unrelated,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,34KYK9TV2Q7O22XKLFQEBFB94O0SBN,building,name,fine,pjj-nonsense,AVLZVLVL2X60,unrelated,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,34KYK9TV2Q7O22XKLFQEBFB94O0SBN,building,name,public,guaranteed,AVLZVLVL2X60,guaranteed,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,34KYK9TV2Q7O22XKLFQEBFB94O0SBN,building,name,old,probably,AVLZVLVL2X60,unrelated,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,39HYCOOPKNKEJ4IZFELYUW03FKUMDC,pony,nostril,white,unrelated,A1A3CN8H5HXTSN,unrelated,A30NX5HEQGGFPP,probably,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3UZUVSO3P6UJBAWZB9WI0EIOFWVME5,airplane,tip,white,guaranteed,A30NX5HEQGGFPP,probably,A25UZQENK9A4PL,probably,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3UZUVSO3P6UJBAWZB9WI0EIOFWVME5,airplane,tip,light,unrelated,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL,guaranteed,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3UZUVSO3P6UJBAWZB9WI0EIOFWVME5,airplane,tip,private,guaranteed,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL,guaranteed,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3UZUVSO3P6UJBAWZB9WI0EIOFWVME5,airplane,tip,conventional,guaranteed,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL,probably,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3LN50BUKPUA32J34KBBEUD23TY7PLR,sign,arrow,black,unlikely,AVLZVLVL2X60,unrelated,A30NX5HEQGGFPP,impossible,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3LN50BUKPUA32J34KBBEUD23TY7PLR,sign,arrow,positive,pjj-nonsense,AVLZVLVL2X60,unrelated,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3LN50BUKPUA32J34KBBEUD23TY7PLR,sign,arrow,sure,pjj-nonsense,AVLZVLVL2X60,pjj-nonsense,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3LN50BUKPUA32J34KBBEUD23TY7PLR,sign,arrow,outward,pjj-nonsense,AVLZVLVL2X60,probably,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3DFYDSXB2VZAZYN0YCYVO4CAXQUUJQ,cabinet,glass,white,unrelated,AVLZVLVL2X60,unrelated,A25UZQENK9A4PL,impossible,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3DFYDSXB2VZAZYN0YCYVO4CAXQUUJQ,cabinet,glass,metal,impossible,AVLZVLVL2X60,unlikely,A25UZQENK9A4PL,impossible,A30NX5HEQGGFPP
