url,HITId,whole,part,jj
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3TZDZ3Y0JS6E2IRJCSWBBVTOCTC91N,boat,flag,old
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,37MQ8Z1JQEW0S4HN38O5FVWKD8B2YM,boat,bench,old
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3NSCTNUR2ZNRVJ275LCNAGHPURZ5AG,boat,rudder,old
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,375VSR8FVW9H1E8DEK5PUADUVUUZRO,boat,stripe,old
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,371Q3BEXDH9T2T8QT95UKKIQHWDZSC,boat,tip,old
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3PR3LXCWSFZMSJCCJLHI64XPH8QX92,boat,bow,old
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3X4Q1O9UBHMVKRAR3XW29VFQAEY7OW,boat,hook,old
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3P7QK0GJ3TL0XURSZUQOT25MJ2F2ZD,boat,vent,old
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,33W1NHWFYHLUHTL5I9AKUPECJFRZT1,boat,floor,old
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3FJ2RVH25Z6LR39FVWWPGE3T4ZQ924,boat,rope,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3Z8UJEJOCZDACL5YZWAUZO8LADQ93F,boat,shelter,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3WRAAIUSBJZ0X2MHBRVI2Z89NQ8XAH,boat,pool,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3UOMW19E6D6FOYZ5PZ8EGB7DUUK5CI,boat,ledge,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3WYZV0QBFJD5GCR9H5VEXASF58TXBC,boat,awning,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3O0M2G5VC62VUHO2ZAFD9T0RODM940,boat,wheel,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3Y7LTZE0YTM9H60UIE0UZL0E2TYZUS,boat,spoon,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3J94SKDEKIPPTQ5JPV3P0HPVFUW5DI,boat,platform,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,34R0BODSP1ZULWJJLQE96Z7GF6X5EB,boat,plank,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,39RRBHZ0AU19ULPUN4AZV72XG07ZVH,boat,fruit,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3GS542CVJVNDQ0S2DFYNEL65O9H955,boat,container,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,33NKDW9FFXIOQHJFV5R98UYXNTTXCJ,boat,paddle,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,38B7Q9C28G5994SGIY8S6RK5K4S96L,boat,anchor,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3S829FDFT21YV9PTV1MKS0GF8T5XDJ,boat,wall,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3EFNPKWBMSOSGRHLZ0R16D7S79W30X,boat,bridge,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3MNJFORX8B4MRAJFG1YFOHSGR7C5FT,boat,tent,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3TX9T2ZCB91M9APZDEFVH9LBN99ZWR,boat,man,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3PA41K45VN4D5RMSIX9HYVKGKJU7PD,boat,sheep,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3DQYSJDTYLB3NF3TRWX4YIY0856XEC,boat,shark,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3I6NF2WGIGWS5AFARL4X62SSSMC5GS,boat,floor,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3D17ECOUOEVSNG23VJV1KIQ2C12310,boat,mast,full
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3ZLW647WALVZC1KZENVFP10747G32H,boat,balcony,full
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,31ANT7FQN82656ALBRMFR24T7MP5HR,boat,motor,full
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3VO4XFFP15MY53N7IAO6Y0AQPFG7Q4,boat,seat,full
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,39O0SQZVJN7YH427VPD63QKVL1I7R5,boat,elephant,full
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3ZFRE2BDQ9E1YAUPNJBHJSZIWBFZXK,boat,window,full
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3HXCEECSQMTQYFKZSFXJ266RYH9ZYQ,boat,fish,full
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,35A1YQPVFEG611L5H940RE587Z45IK,boat,canvas,full
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,39KV3A5D187AIJ2KAEDBT0PR7317ST,boat,boy,full
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3JAOYN9IHL2OXJGIIN9K8B5ZALG33S,boat,rail,full
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3TZ0XG8CBUKWDIB4BD5QQ5GWQZI987,boat,ball,full
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3ZICQFRS31IQ35U4O1Z2GDFT4BDZZH,boat,flag,full
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,35O6H0UNLSG2WC5BZRP03FK8KET5JW,boat,wall,full
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,39KMGHJ4RZAWZZIOGD9I4F9L4XC00Z,boat,bridge,full
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3F6045TU7DOWRNUEG5B4Q1B7A5099W,boat,tower,full
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,382GHPVPHSR9FFZMI1E3IGX5OLC34D,boat,deck,full
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3M67TQBQQHOAW64J8BP4MWMRGNI9AB,boat,bar,full
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,386659BNTLHW6O36CWDIIKSV9PI012,boat,floor,full
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3VMHWJRYHVGVTT3PM7HAG0J0K6LXFU,boat,rope,tiny
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,35F6NGNVM8JBXJFZZEI135LD9MF7TI,boat,shelter,tiny
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,30QQTY5GMKKQXWUOZJ8B817FS0M7U9,boat,pool,tiny
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3MDWE879UH2FFG9BEPP0H76XY539B6,boat,ledge,tiny
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,30UZJB2POHCRBY3MW6XDN83JOH735I,boat,awning,tiny
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3UQVX1UPFSH3V9L2V0DWN3201VW02J,boat,wheel,tiny
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3SD15I2WD2UNU2301P7IFEHJKCI36Y,boat,window,tiny
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3R5LWXWHR0817TZKXRNSYLJCLLLXGT,boat,fish,tiny
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3JTPR5MTZSCX7WBTHCPC4UKLZ3T5KV,boat,canvas,tiny
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3OCZWXS7ZO78R2TB2C1DJUX0O3Y5LY,boat,canopy,tiny
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3BAWBGQGYLZQABJO49IG4N9Y67V7VY,boat,room,tiny
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3T2HW4QDUV7YPL1HSPLVSRCFGQ39CD,boat,string,tiny
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3EFNPKWBMSOSGRHLZ0R16D7S79W03U,boat,ladder,tiny
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3BFNCI9LYKQ6Y2H5KZCALSHFFN237X,boat,wall,tiny
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3D1UCPY6GG9AYGMOU44GZSDAQ7838K,boat,bridge,tiny
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,337F8MIIMZDDYN0PZEWKGIZYL9S04F,boat,tower,tiny
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3INZSNUD80Q8UD7VSLG6CXUX1QF9DD,boat,deck,tiny
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3Z8UJEJOCZDACL5YZWAUZO8LADQ399,boat,bar,tiny
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3VZYA8PITOYVU64PDJFULA5CL5N05K,boat,floor,tiny
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,37M4O367VJISXKBW2O2SJ7CPO8O5M0,boat,shark,beached
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3HRWUH63QU2YF2WWEPHSWM1PTYY5N0,boat,rope,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3VGET1QSZ0Z3P0JTUJNCQPSCDGX7W8,boat,balcony,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,31YWE12TE0CIE0OJ4OJYS86JMI37X1,boat,dog,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,335VBRURDJ0DMJLVOGRQIFCI12G9E6,boat,wire,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3A9LA2FRWSEF7PUVHX5AJLVD0LYXHS,boat,elephant,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3E9ZFLPWOYSF3K5FNFNVJXWS0YDXIL,boat,railing,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,36818Z1KV3DOH4F3R2OUVJJ5GV83AO,boat,satellite,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3NI0WFPPI9GRDA43I2PZDGJCH0Y060,boat,platform,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3L1EFR8WWT55SXLRJRBW0XXID3V9FO,boat,plank,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3MJ28H2Y1E8GXNW8F4H5BB1UJ835OF,boat,canopy,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3JGHED38EDR7E5ET9K50BMDSOOX7Y7,boat,room,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,311HQEI8RSG7JVOY567JPTMUUI17ZY,boat,string,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3HKIF5DF6YXB6XHMUBHEIIXUEIV9GN,boat,anchor,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3EN4YVUOUCSBYVPL5X8VVYBSDD2XJX,boat,wall,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,36FQTHX3Z3RT0EKVXGOQQU3BYDT3BJ,boat,bridge,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3EPG8DX9LKQYIN89U4UK0B6KTDZ5PW,boat,tip,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3K3G488TR28JIZ9OUH990GWUY9L5QN,boat,bow,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,386T3MLZLNVEHONRBHMXXUF3NVO80U,boat,hook,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,37SDSEDIN92EOD8970QXBZYDSNU81X,boat,vent,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3SSN80MU8CO69FV3NI87WDB5S22XKW,boat,floor,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3D4BBDG7ZHWCAJC1BGKL1E9TGYT3CQ,boat,person,blue
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,32PT7WK7DMFMFBIFBCFWLKRB1Y53DQ,boat,motor,blue
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3TC2K6WK9G2LDYQ5Q4QBGI8IKT882E,boat,wire,blue
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,30OITAWPBQ3P6TCXEHZW3I9VTI89HM,boat,elephant,blue
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3XBXDSS888JHTLDL8IK8BDOKH27XLZ,boat,spoon,blue
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3N7PQ0KLI5PR7HWF77QGR29W1A63EJ,boat,roof,blue
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3538U0YQ1FUJDVWB2IAM9KUWDBL3F1,boat,cabin,blue
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,34OWYT6U3WHP2ONHKZHH3UAATVN9IF,boat,fruit,blue
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,36KM3FWE3RCAHAI81CURJUJ8CBI07Z,boat,ball,blue
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3YZ7A3YHR5TVVFO1MLYEVGBVGX65SC,boat,anchor,blue
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3GL25Y6843U1Z3V68ULNBQ39H7XXM1,boat,wall,blue
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3QQUBC64ZEE7HLG6KV0NO5S9MX7XN1,boat,bridge,blue
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3VI0PC2ZAYKPZ6GILA003USEC7CXOG,boat,tower,blue
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,31MCUE39BKMPRVS6D2G4R5U8EQL3G0,boat,deck,blue
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3421H3BM9AHLXZ7N2H2HFVPA6AC9JR,boat,shark,blue
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,386T3MLZLNVEHONRBHMXXUF3NVO08M,boat,floor,blue
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3UUIU9GZC55WAF1GBL345L7HIGK5T1,garment,sleeve,outer
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3UDTAB6HH6ZEVT61G9SBXQAE71609B,garment,cuff,outer
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,31D0ZWOD0AZS0CG68F6BTLLYDJO0AQ,garment,neck,outer
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3NOEP8XAU427K6SJ0ADFSUX4MC8XPX,garment,sleeve,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3I7KR83SNADG8JD5K22TGAPNLZC9KQ,garment,cuff,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,30F94FBDNRKYZVIPCVUH8779SC6BT8,garment,neck,white
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,31KPKEKW4ADXJMLYET67OW54V190BL,garment,shoulder,old
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3D1UCPY6GG9AYGMOU44GZSDAQ7883P,garment,yoke,old
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3P520RYKCH6BASG5BQTEAHTJ1UR5US,garment,neck,old
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,32TMVRKDGNYVGC5SUI9Z9X5G47484A,garment,shoulder,single
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,389A2A304OIGTRD4ST22ZGBMDM90CS,garment,yoke,single
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3T2EL38U0MKSKITY0NS4SZNER8UXQO,garment,neck,single
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3VQTAXTYN3LDZ8XEC0KRD3TBBQDBUZ,garment,shoulder,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,36AZSFEYZ40DCNMEHQUW9PVUPXMBVO,garment,yoke,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3XUSYT70IT1QYJJISPXDJMT4YML0DS,garment,neck,long
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3UL5XDRDNCJDCV9S8NS9EPBU43Z85F,garment,skirt,traditional
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3NQUW096N68RSPVN52EUVA22AZH9LT,garment,skirt,colorful
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,372AGES0I45SWJ8YD2H4XPXJNUWXRP,garment,shoulder,blue
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3QGHA0EA0J0QRCMJ70ZSVRE8W6OBWY,garment,cuff,blue
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3M47JKRKCX19VZ96D62E6VPU0YA86V,garment,neck,blue
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,37Y5RYYI0P54XY8BSRH9NZ2F9WFXSD,garment,shoulder,pink
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3087LXLJ6MGNW3XEJVS37MWPAZ10F3,garment,collar,pink
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,30P8I9JKOILBN755GG3J63V2F105VH,garment,neck,pink
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3KVQ0UJWPXLO2W5A6Q8FS5EGMA25WR,garment,neck,furry
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,356TQKY9XFXSZZNBWG76C9PQV9U87U,bedroom,bed,spare
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3QD8LUVX4XY3RWA0GV41UOSNVC85XK,bedroom,painting,spare
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,33TGB4G0LPH5CYLQHRMZX4Y1BFTXT2,bedroom,floor,spare
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,360ZO6N6J1JBY7D85EF9VNHRA479MV,bedroom,bed,upstairs
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3WRBLBQ2GR8TA3T9UFYLP7W1BE10G2,bedroom,painting,upstairs
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,37S0QRNUFBGWZDSU6LZCQ9LL6T088H,bedroom,ceiling,upstairs
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3FVBZG9CLJE7AZOKELG3A782QEE0H1,bedroom,floor,upstairs
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3WYZV0QBFJD5GCR9H5VEXASF58UBXR,bedroom,telephone,old
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3G5RUKN2EC3HGPY8HFU9826RFUH9NV,bedroom,furniture,old
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3TZ0XG8CBUKWDIB4BD5QQ5GWQZI896,bedroom,painting,old
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,38VTL6WC4ADSR10ALRQ3D2ZWXI25YQ,bedroom,television,old
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,30Z7M1Q8UYKAI1L93JJQM0RGWH08AL,bedroom,dresser,old
https://workersandbox.mturk.com/mturk/preview?groupId=3KAZLCS3E8CWTTI286WBJ58RQTJPAM,3Y40HMYLL1IKCB0FHWC920K3UT0XUT,bedroom,floor,old
